transaction_id,customer_id,date,store_region,item,category,unit_price
T001302,C00778,2025-08-24 15:27:00,North,Frozen Vegetables,Frozen,3.1
T003214,C00958,2025-10-17 17:49:00,South,Energy Drink,Beverages,2.4
T004094,C01142,2025-12-25 15:29:00,West,Frozen Pizza,Frozen,5.9
T002300,C01780,2025-10-22 15:31:00,North,Strawberry Jam,Spreads,3.6
T003316,C00903,2026-02-01 14:45:00,West,Beer 6-Pack,Beverages,9.9
T000347,C00078,2025-12-14 08:41:00,East,Apples,Produce,2.1
T001653,C00938,2025-08-29 10:13:00,East,Apples,Produce,2.1
T003718,C01260,2026-03-11 18:55:00,South,Coffee,Breakfast,8.5
T004403,C01210,2025-10-05 09:42:00,North,Beer 6-Pack,Beverages,9.9
T005141,C00446,2025-06-10 17:08:00,West,Sugar,Breakfast,2.2
T000511,C00477,2025-11-21 09:10:00,North,Frozen Pizza,Frozen,5.9
T002702,C01245,2025-11-19 07:09:00,South,Milk 1L,Dairy,1.6
T000622,C00028,2026-02-26 12:31:00,East,Ice Bag,Party,2.2
T002590,C00927,2025-07-19 11:46:00,North,Coffee,Breakfast,8.5
T004144,C00753,2026-03-07 10:40:00,North,Strawberry Jam,Spreads,3.6
T001452,C00920,2026-01-24 07:52:00,North,Frozen Fries,Frozen,3.4
T002238,C00289,2026-05-26 15:47:00,North,Oatmeal,Breakfast,3.7
T004099,C00804,2025-11-01 09:19:00,East,Parmesan Cheese,Pasta_Sauce,6.5
T003955,C01303,2025-08-21 13:12:00,West,Diapers Pack,Baby,14.9
T002577,C00124,2025-12-27 20:11:00,South,Avocado,Produce,2.0
T001947,C01423,2025-09-23 08:32:00,North,Sausages,Meat,4.8
T004569,C00907,2025-07-22 09:10:00,North,Onions,Produce,1.5
T000988,C01650,2026-05-02 18:33:00,South,Tortilla Chips,Snacks,3.3
T004043,C00733,2025-09-02 18:51:00,North,Onions,Produce,1.5
T002734,C00290,2026-01-30 16:04:00,South,Orange Juice,Breakfast,3.9
T002171,C01024,2025-06-12 17:15:00,South,Tortilla Chips,Snacks,3.3
T003406,C01055,2026-01-09 17:40:00,East,Whole Wheat Bread,Bakery,2.9
T002219,C00595,2026-02-16 10:28:00,West,Cheddar Cheese,Dairy,5.2
T002136,C01294,2025-06-18 16:39:00,East,Cola 2L,Beverages,2.6
T000706,C00289,2025-09-29 18:34:00,West,Wine Bottle,Beverages,12.5
T002169,C01228,2026-02-08 16:03:00,East,Bagels,Bakery,3.2
T000138,C01099,2025-10-03 10:55:00,North,Tomatoes,Produce,2.3
T001352,C00425,2025-07-12 07:58:00,North,Apples,Produce,2.1
T000297,C01411,2025-12-29 10:30:00,South,Guacamole Dip,Snacks,4.2
T002577,C00124,2025-12-27 20:11:00,South,Onions,Produce,1.5
T001036,C00132,2025-11-16 17:05:00,East,Cola 2L,Beverages,2.6
T001875,C01676,2025-08-29 15:19:00,West,Ground Beef,Meat,6.9
T002877,C00458,2025-10-05 07:40:00,East,Sausages,Meat,4.8
T002821,C00763,2025-07-30 11:00:00,East,Cola 2L,Beverages,2.6
T001487,C00742,2026-05-19 20:11:00,West,Tortilla Chips,Snacks,3.3
T004025,C00673,2025-11-05 11:10:00,North,Butter,Dairy,4.1
T003470,C01507,2025-10-25 18:56:00,South,Chicken Breast,Meat,7.5
T000161,C00268,2025-07-26 20:03:00,North,Bananas,Produce,1.2
T002092,C00795,2025-08-11 14:57:00,North,Cola 2L,Beverages,2.6
T000340,C00021,2026-03-24 14:43:00,West,Beer 6-Pack,Beverages,9.9
T000263,C00428,2026-05-19 18:05:00,North,Cereal,Breakfast,4.2
T003658,C01085,2025-08-27 20:43:00,South,Cheddar Cheese,Dairy,5.2
T005018,C01351,2025-11-12 19:45:00,North,Croissants,Bakery,3.8
T000814,C01669,2025-07-10 07:53:00,East,Milk 1L,Dairy,1.6
T000896,C00245,2026-01-19 11:57:00,South,Penne,Pasta_Sauce,1.9
T003617,C01089,2026-03-31 20:30:00,North,Milk 1L,Dairy,1.6
T001532,C00893,2025-08-25 13:30:00,North,Ice Cream,Frozen,4.7
T003799,C00011,2026-05-27 20:56:00,North,Tortilla Chips,Snacks,3.3
T004126,C01637,2026-04-16 11:47:00,West,Eggs (12ct),Dairy,3.5
T002467,C00498,2025-06-11 16:08:00,West,Lettuce,Produce,1.8
T005142,C00983,2025-06-18 16:18:00,West,Ground Beef,Meat,6.9
T001361,C01115,2026-04-19 08:34:00,North,Bagels,Bakery,3.2
T003103,C00531,2026-04-17 12:08:00,West,Whole Wheat Bread,Bakery,2.9
T001703,C00852,2025-11-26 18:59:00,East,Cheddar Cheese,Dairy,5.2
T000568,C00263,2026-04-22 17:16:00,East,Ice Cream,Frozen,4.7
T002752,C00117,2025-09-11 08:47:00,West,Croissants,Bakery,3.8
T002980,C00938,2025-06-25 12:35:00,West,Ketchup,BBQ,2.6
T000294,C01787,2025-08-01 18:04:00,South,Paper Towels,Household,5.5
T000671,C00645,2025-09-14 17:11:00,South,Energy Drink,Beverages,2.4
T000874,C01267,2025-12-23 18:19:00,North,Potato Chips,Snacks,3.1
T003256,C00578,2026-02-08 12:15:00,South,Oatmeal,Breakfast,3.7
T004594,C00500,2025-07-04 14:42:00,South,Bananas,Produce,1.2
T003394,C00500,2025-06-08 13:37:00,South,Coffee,Breakfast,8.5
T003728,C01260,2025-10-22 09:12:00,West,Onions,Produce,1.5
T003578,C00292,2026-01-14 12:09:00,South,Beer 6-Pack,Beverages,9.9
T001923,C00011,2026-01-17 17:50:00,East,Beer 6-Pack,Beverages,9.9
T002895,C00919,2025-11-25 13:07:00,South,Bagels,Bakery,3.2
T000952,C00199,2025-10-09 08:07:00,South,Penne,Pasta_Sauce,1.9
T000888,C01612,2025-09-02 20:12:00,West,Wine Bottle,Beverages,12.5
T004459,C01497,2025-09-30 18:05:00,North,Sparkling Water,Beverages,1.8
T000472,C01614,2025-06-16 14:24:00,West,Eggs (12ct),Dairy,3.5
T004041,C00523,2026-03-15 10:41:00,East,Cheddar Cheese,Dairy,5.2
T003943,C00485,2026-05-21 09:03:00,North,Greek Yogurt,Dairy,3.3
T004118,C00777,2025-08-19 14:48:00,South,Ground Beef,Meat,6.9
T000274,C01729,2026-02-23 19:49:00,East,Paper Towels,Household,5.5
T002551,C01466,2025-06-01 09:20:00,East,Beer 6-Pack,Beverages,9.9
T003392,C00404,2025-10-06 10:42:00,East,Milk 1L,Dairy,1.6
T000259,C00896,2025-07-19 15:25:00,East,Eggs (12ct),Dairy,3.5
T004208,C01318,2026-05-17 19:44:00,East,Avocado,Produce,2.0
T004942,C01547,2026-03-22 11:58:00,East,Pretzels,Snacks,2.9
T003398,C01041,2026-05-28 15:13:00,East,Eggs (12ct),Dairy,3.5
T000659,C01307,2026-04-02 08:52:00,North,Ice Cream,Frozen,4.7
T004664,C01138,2025-12-20 17:44:00,East,Salsa Dip,Snacks,3.8
T003775,C00305,2025-08-15 14:20:00,South,Croissants,Bakery,3.8
T001322,C01599,2025-10-27 13:02:00,South,Tomatoes,Produce,2.3
T001123,C01199,2026-04-02 13:32:00,East,Potato Chips,Snacks,3.1
T001286,C00736,2026-04-09 20:38:00,East,Croissants,Bakery,3.8
T004999,C00575,2025-06-22 13:54:00,South,Pretzels,Snacks,2.9
T000099,C00709,2025-10-02 12:21:00,North,Trash Bags,Household,6.1
T000094,C01770,2025-09-06 17:43:00,South,Energy Drink,Beverages,2.4
T003443,C00673,2025-12-22 17:50:00,West,Croissants,Bakery,3.8
T002596,C01016,2026-05-03 09:40:00,North,Paper Towels,Household,5.5
T004200,C00862,2025-09-08 11:47:00,West,Sugar,Breakfast,2.2
T003624,C01327,2026-01-21 12:44:00,East,Sausages,Meat,4.8
T005092,C00306,2025-10-04 15:02:00,West,Potato Chips,Snacks,3.1
T002380,C00465,2026-05-20 17:10:00,South,Chicken Breast,Meat,7.5
T004071,C00695,2026-04-21 10:59:00,East,Lettuce,Produce,1.8
T001781,C00218,2026-03-05 17:33:00,East,Paper Towels,Household,5.5
T002761,C00786,2026-05-22 15:42:00,South,Frozen Vegetables,Frozen,3.1
T002781,C01763,2025-08-18 10:38:00,North,Frozen Vegetables,Frozen,3.1
T000575,C01096,2025-10-26 15:26:00,South,Paper Towels,Household,5.5
T004003,C00561,2025-09-21 17:02:00,North,Burger Buns,BBQ,2.8
T004108,C00782,2026-04-01 12:04:00,South,Paper Plates,Party,2.9
T003324,C01159,2025-11-10 14:11:00,South,Cereal,Breakfast,4.2
T004985,C00322,2026-05-29 11:41:00,North,Coffee,Breakfast,8.5
T002131,C00975,2025-10-05 09:45:00,West,Lettuce,Produce,1.8
T001092,C01736,2025-11-19 16:38:00,South,Ground Beef,Meat,6.9
T003907,C01795,2025-07-01 17:39:00,East,Ground Beef,Meat,6.9
T002347,C01022,2025-12-30 07:29:00,North,Ground Beef,Meat,6.9
T001931,C01512,2026-02-05 16:51:00,North,Spaghetti,Pasta_Sauce,1.9
T004930,C01055,2025-07-23 15:44:00,East,Ground Beef,Meat,6.9
T003032,C00730,2025-10-28 11:05:00,East,Ground Beef,Meat,6.9
T002689,C01319,2026-01-19 14:21:00,North,Baby Food Jars,Baby,2.1
T004891,C00773,2026-03-10 16:49:00,North,Milk 1L,Dairy,1.6
T002493,C00222,2025-10-12 12:48:00,East,Onions,Produce,1.5
T004099,C00804,2025-11-01 09:19:00,East,Sausages,Meat,4.8
T000684,C00107,2025-08-09 17:25:00,East,Beer 6-Pack,Beverages,9.9
T002662,C00567,2026-03-30 11:52:00,North,Butter,Dairy,4.1
T000327,C00606,2026-03-17 14:11:00,North,Bacon,Meat,5.4
T000668,C01777,2025-10-11 08:41:00,South,Avocado,Produce,2.0
T001084,C00170,2026-04-13 17:40:00,West,Mustard,BBQ,2.1
T004952,C01529,2026-05-28 11:28:00,East,Guacamole Dip,Snacks,4.2
T004733,C01637,2025-08-28 09:05:00,East,Avocado,Produce,2.0
T000670,C01152,2026-03-12 08:27:00,East,Energy Drink,Beverages,2.4
T004801,C00186,2026-05-25 16:13:00,West,Sparkling Water,Beverages,1.8
T002325,C00366,2025-09-30 08:56:00,North,Frozen Fries,Frozen,3.4
T001382,C00118,2026-03-01 19:46:00,East,Whole Wheat Bread,Bakery,2.9
T004117,C00872,2026-05-15 10:33:00,North,Whole Wheat Bread,Bakery,2.9
T001519,C00563,2025-09-04 13:56:00,West,Frozen Pizza,Frozen,5.9
T000348,C01792,2026-01-03 09:27:00,North,Cheddar Cheese,Dairy,5.2
T000033,C01771,2026-02-03 18:23:00,South,Energy Drink,Beverages,2.4
T004512,C00417,2026-05-07 11:10:00,South,Paper Towels,Household,5.5
T004419,C01226,2025-07-03 07:43:00,North,Bacon,Meat,5.4
T003637,C00933,2025-09-22 12:18:00,East,Bananas,Produce,1.2
T002700,C01722,2026-05-12 14:44:00,West,Guacamole Dip,Snacks,4.2
T001309,C01266,2026-01-09 14:34:00,South,Nutella,Spreads,5.9
T001963,C00499,2026-03-14 10:58:00,South,Bagels,Bakery,3.2
T003679,C01537,2025-08-27 17:38:00,North,Candles,Party,4.0
T001078,C01275,2026-01-13 15:00:00,East,Whole Wheat Bread,Bakery,2.9
T004919,C01140,2026-05-21 11:43:00,South,Diapers Pack,Baby,14.9
T003829,C00884,2025-12-01 16:06:00,North,Ground Beef,Meat,6.9
T001436,C01488,2026-01-30 12:39:00,North,Frozen Fries,Frozen,3.4
T002933,C00394,2025-07-29 17:01:00,South,Sparkling Water,Beverages,1.8
T005127,C00152,2025-08-28 09:31:00,South,Laundry Detergent,Household,8.9
T002519,C00107,2025-11-14 14:31:00,North,Burger Buns,BBQ,2.8
T001362,C00465,2026-05-03 09:28:00,East,Candles,Party,4.0
T004993,C01331,2026-04-10 07:38:00,South,Frozen Fries,Frozen,3.4
T001412,C00869,2026-05-01 18:18:00,South,Ground Beef,Meat,6.9
T003909,C00560,2026-01-14 18:35:00,South,White Bread,Bakery,2.5
T000099,C00709,2025-10-02 12:21:00,North,Coffee,Breakfast,8.5
T003645,C00064,2025-10-16 16:37:00,North,Diapers Pack,Baby,14.9
T003110,C00729,2026-04-01 08:39:00,North,Sausages,Meat,4.8
T004321,C00760,2025-06-20 16:45:00,North,Potato Chips,Snacks,3.1
T004256,C01688,2026-04-17 12:14:00,East,Ice Cream,Frozen,4.7
T005043,C01588,2025-06-21 14:20:00,East,Chicken Breast,Meat,7.5
T004046,C00146,2025-06-06 13:39:00,South,Coffee,Breakfast,8.5
T004270,C00174,2025-10-20 15:59:00,North,Dish Soap,Household,3.2
T000040,C01119,2025-07-19 20:36:00,North,Eggs (12ct),Dairy,3.5
T003510,C01786,2025-09-05 18:44:00,East,Orange Juice,Breakfast,3.9
T002679,C01207,2026-03-15 16:55:00,South,Burger Buns,BBQ,2.8
T002807,C01314,2025-11-25 10:18:00,South,Baby Wipes,Baby,4.6
T002981,C01591,2025-10-16 18:52:00,South,Frozen Vegetables,Frozen,3.1
T003287,C01717,2026-04-15 08:57:00,East,Frozen Pizza,Frozen,5.9
T001442,C00399,2026-01-13 16:53:00,North,White Bread,Bakery,2.5
T004026,C01791,2025-06-12 14:06:00,North,Eggs (12ct),Dairy,3.5
T001197,C00125,2025-08-20 13:31:00,East,Coffee,Breakfast,8.5
T004384,C01487,2025-06-13 17:58:00,West,Milk 1L,Dairy,1.6
T001696,C00711,2025-06-07 11:37:00,North,Tortilla Chips,Snacks,3.3
T002162,C00874,2025-06-26 12:32:00,East,Avocado,Produce,2.0
T000091,C01785,2026-03-17 14:07:00,North,Cheddar Cheese,Dairy,5.2
T004830,C00296,2026-03-05 19:13:00,West,Croissants,Bakery,3.8
T000535,C01080,2026-03-10 19:39:00,North,Milk 1L,Dairy,1.6
T002679,C01207,2026-03-15 16:55:00,South,Baby Formula,Baby,18.0
T004328,C01422,2025-06-26 07:35:00,North,Frozen Fries,Frozen,3.4
T002749,C00503,2026-02-23 20:38:00,North,Whole Wheat Bread,Bakery,2.9
T001005,C00089,2025-06-02 16:22:00,West,Oatmeal,Breakfast,3.7
T005187,C01443,2025-12-02 07:19:00,South,Eggs (12ct),Dairy,3.5
T002069,C01616,2026-02-17 15:54:00,West,Peanut Butter,Spreads,4.5
T004695,C00640,2026-04-04 19:23:00,East,Sausages,Meat,4.8
T003336,C00671,2025-11-26 12:20:00,South,Penne,Pasta_Sauce,1.9
T000823,C01230,2025-06-07 18:22:00,North,Frozen Vegetables,Frozen,3.1
T003238,C01177,2026-05-26 13:46:00,South,Ice Cream,Frozen,4.7
T000111,C01436,2025-09-11 19:03:00,South,Eggs (12ct),Dairy,3.5
T004188,C00444,2026-04-03 15:11:00,North,Sugar,Breakfast,2.2
T005024,C01026,2025-11-28 07:57:00,North,Parmesan Cheese,Pasta_Sauce,6.5
T002373,C01117,2025-07-21 11:05:00,West,Milk 1L,Dairy,1.6
T001622,C00185,2025-08-24 11:51:00,South,Charcoal Bag,BBQ,8.2
T001188,C00359,2025-12-23 07:13:00,South,Coffee,Breakfast,8.5
T003080,C00542,2025-10-29 19:20:00,East,Bacon,Meat,5.4
T004849,C00490,2026-02-19 08:29:00,East,Guacamole Dip,Snacks,4.2
T003199,C01330,2026-01-25 13:38:00,North,Sugar,Breakfast,2.2
T003076,C00640,2026-04-16 20:03:00,North,Butter,Dairy,4.1
T003361,C01695,2025-11-10 08:12:00,North,Oatmeal,Breakfast,3.7
T004317,C01273,2025-11-20 15:48:00,West,Whole Wheat Bread,Bakery,2.9
T002325,C00366,2025-09-30 08:56:00,North,   ,Breakfast,8.5
T004505,C01203,2025-10-05 15:31:00,East,Laundry Detergent,Household,8.9
T002510,C01663,2025-10-21 18:46:00,North,Butter,Dairy,4.1
T002891,C00653,2025-06-22 16:18:00,North,Whole Wheat Bread,Bakery,2.9
T002141,C01333,2025-06-15 08:54:00,West,Laundry Detergent,Household,8.9
T000806,C00208,2026-01-26 12:50:00,North,Peanut Butter,Spreads,4.5
T000007,C00207,2025-06-14 08:14:00,East,Ground Beef,Meat,6.9
T000471,C01000,2025-12-04 11:25:00,West,Beer 6-Pack,Beverages,9.9
T000922,C00579,2026-02-03 11:00:00,South,Frozen Fries,Frozen,3.4
T003843,C00263,2026-05-06 15:04:00,South,Frozen Vegetables,Frozen,3.1
T002774,C00722,2025-07-15 10:30:00,East,Trash Bags,Household,6.1
T004784,C00639,2026-03-18 20:44:00,South,Oatmeal,Breakfast,3.7
T005096,C00196,2026-03-31 20:52:00,South,Tomatoes,Produce,2.3
T004816,C00519,2025-10-01 13:38:00,North,Frozen Vegetables,Frozen,3.1
T000566,C00648,2025-08-03 16:13:00,South,Ground Beef,Meat,6.9
T002604,C00757,2025-09-23 07:50:00,South,Eggs (12ct),Dairy,3.5
T003473,C00100,2026-04-07 11:05:00,West,Frozen Pizza,Frozen,5.9
T000791,C00481,2025-08-07 12:12:00,West,Frozen Vegetables,Frozen,3.1
T003960,C00266,2026-01-15 19:41:00,North,Orange Juice,Breakfast,3.9
T002290,C00063,2025-09-02 08:37:00,North,Avocado,Produce,2.0
T002224,C00300,2025-11-28 08:18:00,South,Chicken Breast,Meat,7.5
T000171,C00433,2026-02-12 09:04:00,South,Sugar,Breakfast,2.2
T003267,C00802,2025-11-04 08:15:00,North,Greek Yogurt,Dairy,3.3
T002388,C01566,2025-08-31 19:50:00,East,Beer 6-Pack,Beverages,9.9
T000809,C00880,2026-01-03 13:20:00,North,Dish Soap,Household,3.2
T001867,C00591,2025-08-19 11:50:00,North,Milk 1L,Dairy,1.6
T000688,C00629,2025-11-10 18:04:00,East,Butter,Dairy,4.1
T000291,C01636,2026-03-27 19:54:00,West,BBQ Sauce,BBQ,3.9
T004692,C00571,2025-07-18 10:49:00,West,Frozen Vegetables,Frozen,3.1
T004243,C00602,2025-09-18 17:19:00,North,Apples,Produce,2.1
T001263,C01146,2025-07-17 19:15:00,West,Croissants,Bakery,3.8
T000098,C01338,2025-06-02 09:25:00,North,Coffee,Breakfast,8.5
T000538,C01153,2025-07-10 08:41:00,South,Bagels,Bakery,3.2
T003690,C01476,2026-03-02 19:56:00,North,BBQ Sauce,BBQ,3.9
T000752,C01165,2026-02-09 18:19:00,South,Bagels,Bakery,3.2
T001685,C00115,2025-06-13 18:02:00,South,Energy Drink,Beverages,2.4
T002491,C01441,2026-03-09 08:49:00,East,Cola 2L,Beverages,2.6
T000332,C01179,2025-06-19 13:49:00,North,Paper Towels,Household,5.5
T005137,C00662,2025-08-13 17:20:00,West,Butter,Dairy,4.1
T003141,C01046,2026-03-24 11:10:00,South,Avocado,Produce,2.0
T003421,C01225,2025-12-02 10:28:00,West,Chicken Breast,Meat,7.5
T001080,C00136,2025-11-16 14:45:00,East,BBQ Sauce,BBQ,3.9
T004318,C00157,2026-01-29 14:01:00,North,Parmesan Cheese,Pasta_Sauce,6.5
T001554,C00351,2026-03-11 20:57:00,North,Frozen Vegetables,Frozen,3.1
T002579,C00364,2025-06-16 14:45:00,North,Frozen Vegetables,Frozen,3.1
T000549,C01170,2026-04-29 08:54:00,North,Bagels,Bakery,3.2
T002276,C01403,2026-02-18 10:20:00,South,Trash Bags,Household,6.1
T002102,C00140,2025-07-07 13:00:00,North,Wine Bottle,Beverages,12.5
T003806,C01632,2025-12-04 13:23:00,South,Frozen Pizza,Frozen,5.9
T004614,C01488,2026-02-13 16:04:00,East,Frozen Vegetables,Frozen,3.1
T004692,C00571,2025-07-18 10:49:00,West,White Bread,Bakery,2.5
T004640,C00916,2025-11-02 09:21:00,South,Chicken Breast,Meat,7.5
T001880,C01189,2025-11-30 15:54:00,North,Bacon,Meat,5.4
T002935,C00464,2026-03-15 13:52:00,South,Pretzels,Snacks,2.9
T003692,C01094,2025-06-05 20:15:00,North,Milk 1L,Dairy,1.6
T002635,C00415,2025-11-22 12:35:00,North,Strawberry Jam,Spreads,3.6
T000227,C00485,2025-09-12 17:47:00,East,Cereal,Breakfast,4.2
T002109,C00504,2025-11-16 17:23:00,East,Frozen Fries,Frozen,3.4
T002057,C00506,2025-12-23 12:29:00,West,Trash Bags,Household,6.1
T002734,C00290,2026-01-30 16:04:00,South,Burger Buns,BBQ,2.8
T001675,C01523,2026-05-15 13:24:00,West,Wine Bottle,Beverages,12.5
T000441,C00482,2025-10-02 08:10:00,East,Laundry Detergent,Household,8.9
T004547,C00039,2025-09-15 09:54:00,South,Potato Chips,Snacks,3.1
T003684,C01771,2026-02-07 16:30:00,East,Greek Yogurt,Dairy,3.3
T003211,C00533,2026-01-25 17:52:00,West,Ice Cream,Frozen,4.7
T004828,C01237,2026-04-17 18:10:00,South,Cola 2L,Beverages,2.6
T002668,C01498,2026-02-28 13:33:00,East,Frozen Pizza,Frozen,5.9
T000166,C00092,2026-02-17 15:36:00,West,Laundry Detergent,Household,8.9
T005029,C00744,2025-09-20 18:25:00,East,Cereal,Breakfast,4.2
T001042,C01151,2026-02-12 12:17:00,East,Tomato Pasta Sauce,Pasta_Sauce,3.1
T001165,C00148,2025-12-03 07:04:00,North,Bacon,Meat,5.4
T000146,C01110,2026-05-03 19:34:00,North,Croissants,Bakery,3.8
T004697,C00689,2025-10-19 14:13:00,West,Croissants,Bakery,3.8
T002020,C01679,2026-01-17 07:50:00,East,Frozen Fries,Frozen,3.4
T001881,C00653,2025-12-18 09:36:00,West,Sparkling Water,Beverages,1.8
T003121,C00555,2025-12-18 15:31:00,West,Coffee,Breakfast,8.5
T003737,C00420,2025-08-01 15:01:00,North,Chicken Breast,Meat,7.5
T000339,C01444,2025-08-18 14:16:00,East,Coffee,Breakfast,8.5
T001354,C00830,2025-12-16 17:50:00,East,Pretzels,Snacks,2.9
T001681,C01105,2025-08-30 09:03:00,West,Bacon,Meat,5.4
T002079,C00339,2025-09-19 13:07:00,South,Paper Towels,Household,5.5
T001080,C00136,2025-11-16 14:45:00,East,Guacamole Dip,Snacks,4.2
T002729,C00967,2025-07-20 12:45:00,South,Paper Towels,Household,5.5
T002278,C01591,2025-06-25 19:07:00,South,Cereal,Breakfast,4.2
T001616,C01179,2025-10-29 13:17:00,North,Frozen Pizza,Frozen,5.9
T001614,C01604,2026-03-30 20:24:00,North,Bananas,Produce,1.2
T002905,C01589,2025-06-23 08:19:00,North,Sparkling Water,Beverages,1.8
T001578,C01643,2025-08-12 10:55:00,East,Croissants,Bakery,3.8
T004534,C00731,2026-01-31 15:45:00,North,Dish Soap,Household,3.2
T002525,C01593,2025-11-30 09:31:00,North,Dish Soap,Household,3.2
T003287,C01717,2026-04-15 08:57:00,East,Greek Yogurt,Dairy,3.3
T004352,C01134,2026-02-17 07:43:00,East,Bagels,Bakery,3.2
T003656,C01221,2025-10-31 13:31:00,South,Potato Chips,Snacks,3.1
T001613,C00696,2026-05-29 13:21:00,North,Croissants,Bakery,3.8
T000462,C01174,2025-11-24 13:55:00,West,Candles,Party,4.0
T004627,C01407,2025-11-18 09:45:00,North,Energy Drink,Beverages,2.4
T005075,C00257,2025-08-21 20:13:00,East,Penne,Pasta_Sauce,1.9
T000279,C00102,2025-06-20 15:56:00,West,Milk 1L,Dairy,1.6
T000504,C00067,2026-05-24 17:12:00,East,Beer 6-Pack,Beverages,9.9
T000666,C00092,2025-11-26 07:43:00,North,Honey,Spreads,6.2
T002857,C01278,2026-05-10 08:06:00,East,Milk 1L,Dairy,1.6
T001214,C00412,2025-09-11 10:58:00,West,Wine Bottle,Beverages,12.5
T004789,C00334,2025-08-13 12:14:00,West,Milk 1L,Dairy,1.6
T001414,C01497,2025-08-14 09:53:00,South,Onions,Produce,1.5
T004676,C00081,2025-08-29 07:23:00,North,White Bread,Bakery,2.5
T004922,C01583,2026-05-24 20:28:00,North,Wine Bottle,Beverages,12.5
T002609,C00636,2026-05-15 12:38:00,North,Chicken Breast,Meat,7.5
T001882,C01114,2026-03-17 17:02:00,East,Croissants,Bakery,3.8
T003259,C00137,2025-12-12 18:28:00,North,Candles,Party,4.0
T003560,C00293,2025-11-23 20:59:00,East,Frozen Vegetables,Frozen,3.1
T001896,C00176,2025-08-10 12:48:00,East,Guacamole Dip,Snacks,4.2
T002389,C01221,2026-05-10 11:09:00,East,Sausages,Meat,4.8
T005184,C00900,2026-02-13 19:31:00,South,Onions,Produce,1.5
T004029,C01593,2026-02-25 18:13:00,North,Penne,Pasta_Sauce,1.9
T003302,C01274,2025-12-11 11:11:00,East,Greek Yogurt,Dairy,3.3
T000647,C00246,2025-11-17 10:52:00,East,Lettuce,Produce,1.8
T001606,C00380,2026-03-04 08:56:00,East,Frozen Pizza,Frozen,5.9
T000979,C00537,2026-04-05 07:07:00,North,Milk 1L,Dairy,1.6
T005187,C01443,2025-12-02 07:19:00,South,Baby Wipes,Baby,4.6
T000586,C00142,2025-10-04 08:23:00,North,Sparkling Water,Beverages,1.8
T002287,C00651,2026-01-26 13:47:00,South,Sparkling Water,Beverages,1.8
T002226,C01233,2025-11-03 12:19:00,East,Cheddar Cheese,Dairy,5.2
T000109,C00257,2025-12-11 16:11:00,West,Bacon,Meat,5.4
T000075,C00616,2026-02-03 08:40:00,East,Milk 1L,Dairy,1.6
T000261,C00767,2025-11-19 14:46:00,West,Pretzels,Snacks,2.9
T002071,C01734,2025-07-01 12:12:00,North,Greek Yogurt,Dairy,3.3
T000796,C01623,2025-12-22 12:55:00,East,Apples,Produce,2.1
T001263,C01146,2025-07-17 19:15:00,West,Onions,Produce,1.5
T002907,C00357,2026-03-21 13:17:00,East,Trash Bags,Household,6.1
T002182,C01648,2025-12-23 11:00:00,East,Frozen Pizza,Frozen,5.9
T004422,C00698,2026-05-05 17:48:00,North,Beer 6-Pack,Beverages,9.9
T002029,C00453,2025-10-05 16:44:00,South,Chicken Breast,Meat,7.5
T000968,C00163,2025-12-02 13:23:00,South,Baby Wipes,Baby,4.6
T004761,C01328,2025-08-07 13:38:00,South,Sausages,Meat,4.8
T004586,C00208,2025-11-27 18:37:00,South,Orange Juice,Breakfast,3.9
T001203,C01639,2025-07-18 19:15:00,South,Salsa Dip,Snacks,3.8
T000811,C00636,2026-05-26 18:21:00,South,Bagels,Bakery,3.2
T001076,C00020,2026-03-02 14:00:00,West,Pretzels,Snacks,2.9
T003206,C00506,2025-09-18 20:41:00,North,Apples,Produce,2.1
T001136,C01527,2025-08-11 08:22:00,West,Frozen Pizza,Frozen,5.9
T004768,C00669,2026-03-18 16:34:00,East,Onions,Produce,1.5
T001516,C01590,2026-03-16 18:48:00,North,Oatmeal,Breakfast,3.7
T004347,C01154,2025-12-27 13:21:00,West,Strawberry Jam,Spreads,3.6
T002936,C01288,2026-02-20 10:58:00,South,Oatmeal,Breakfast,3.7
T002054,C00237,2025-07-21 18:38:00,East,Baby Wipes,Baby,4.6
T002279,C00755,2025-08-13 20:52:00,East,Mustard,BBQ,2.1
T002903,C01476,2025-09-21 15:28:00,West,Bananas,Produce,1.2
T002473,C00422,2025-12-17 17:07:00,East,Energy Drink,Beverages,2.4
T003356,C00316,2025-07-30 17:35:00,West,Tortilla Chips,Snacks,3.3
T004430,C00109,2026-03-23 16:13:00,West,Bananas,Produce,1.2
T000049,C00199,2026-02-24 17:32:00,West,Ice Cream,Frozen,4.7
T001365,C00581,2025-09-14 16:11:00,East,Trash Bags,Household,6.1
T002371,C01657,2025-12-31 10:57:00,East,Nutella,Spreads,5.9
